CCc1c(c(nc(n1)N)N)c2ccc(c(c2)Cl)Cl	ZINC00001409
Cc1c(c(nc(n1)Cl)Cl)Cl	ZINC01633982
Cc1c(c(nc(n1)SC)Cl)Br	ZINC01637881
c1c(c(nc(n1)Cl)Cl)I	ZINC01637916
COc1ccccc1CC(=O)C(C(F)(F)F)(C(F)(F)F)O	ZINC01639218
c1ccc(cc1)N2C3=C(CC4=C2CCCC4=O)C(=O)CCC3	ZINC01640468
c1ccc(cc1)C[C@H]2CCCC[C@@H]2O	ZINC01640897
C[NH2+]CCCCC[NH2+]C	ZINC01640921
c1ccc(cc1)C[C@@]23CCCC[C@@H]2O3	ZINC01646265
c1cc2ccc(c3c2c(c1)CC3)NC(=O)CSCC(=O)[O-]	ZINC01648047
CCOC(=O)Nc1cc(ccc1O)Cl	ZINC01655941
C[NH+](C)Cc1cccc2c1cccc2	ZINC01662344
CCOC(c1c(c(nc(n1)N)N)c2ccc(cc2)Cl)OCC	ZINC01668015
Cc1ccc(c(c1)CC[C@H](CCl)O)C	ZINC01669858
c1cc2ccc(c3c2c(c1)C=CC3=O)O	ZINC01670914
c1c(c(nc(n1)Cl)Cl)Cl	ZINC01672144
Cc1nc(c(c(n1)Cl)CBr)Cl	ZINC01672145
CCc1cnc(c(n1)Cl)CC	ZINC01672296
CC[C@@H]([N+](=O)[O-])P(=O)(OCC)OCC	ZINC01676192
C1C[NH+]1CCS(=O)(=O)CC[NH+]2CC2	ZINC01677195
C[NH+](C)CCC(=O)OCC[N+](C)(C)C	ZINC01677408
c1cnc(nc1N2CCOCC2)N3CCOCC3	ZINC01677603
c1cnc(nc1N2CCCCC2)N3CCCCC3	ZINC01677613
C[N+](C)(C)CCCCC[N+](C)(C)C	ZINC01683094
c1ccc(c(c1)C(=O)c2cccc(c2N)Cl)C(=O)[O-]	ZINC01683101
c1ccc(cc1)C(=O)NCCCCC(C(=O)[O-])(Cl)Cl	ZINC01683178
COc1cccc(c1O)CNc2ccccc2	ZINC01683255
c1ccc(cc1)[C@H](C2=CC(=O)c3ccccc3C2=O)O	ZINC01689041
CCc1cc(nc(n1)Cl)Cl	ZINC01689136
CCCc1cc(nc(n1)Cl)Cl	ZINC01689137
CC(C)c1cc(nc(n1)Cl)Cl	ZINC01689138
CC[NH+](CC)CCCC#CC[NH+]1CCCCC1	ZINC01689789
CS(=O)(=O)OCCCCCF	ZINC01692386
COc1ccc2c(c1)C(=O)[C@@H]3[C@@](N2)(C(=O)NC(=O)N3)Br	ZINC01694018
C[C@H]1c2c(c(ncn2)N)CN1C(=O)c3ccccc3	ZINC01698239
COc1ccc(cc1)NC(=O)[C@H](c2ccccc2)O	ZINC01700031
CO[C@H]1CC=C2CC[NH+]3[C@]2(C1)C4=C(CC3)COC(=O)C4	ZINC01700279
c1ccc2c(c1)cc-3c(=O)[nH]c(=O)nc3n2CCO	ZINC01703515
CCO[C@H](c1ccccc1)C(=O)OCC	ZINC01707352
COc1ccccc1/C=N/N=C/c2ccccc2O	ZINC01709464
CC1=CC[C@H](C1(C)C)CC(OC)OC	ZINC01710046
c1ccc(cc1)C(C2CCCCC2)(C3CCCCC3)O	ZINC01710992
c1ccc(cc1)S[C@H]2CCCC[C@@H]2O	ZINC01715810
COC(=O)[C@](c1ccccc1)([C@H](c2ccccc2)O)O	ZINC01717751
c1ccc2c(c1)nc-3c(=O)[nH]c(=O)nc3n2CCOC(=O)CCl	ZINC01718072
C[C@@]1(C2(CCCCC2)C(=O)N[C@]13CCCC=C3)O	ZINC01723038
CC[NH2+]CCC[NH2+]CC	ZINC01723260
c1cc(cc(c1)N2CCCC2)N3CCCC3	ZINC01728154
[H]/N=C(\[C@H](C#N)C(=O)OCC)/C(Cl)(Cl)Cl	ZINC01737769
c1cc(sc1)C2(C(=NC(=O)N2)[O-])c3cccs3	ZINC01743197
c1c2c(nc(n2c(cn1)Cl)Cl)Cl	ZINC01743326
c1ccc(cc1)C[C@@H]2CCCCC2=O	ZINC01744394
c1cc(c(c(c1)Cl)Cl)Nc2cc(=O)[nH]c(=O)[nH]2	ZINC01746048
c1ccc(cc1)C(=C2NC(=O)C(=O)O2)c3ccccc3	ZINC01751863
c1ccc(cc1)[C@@H]2CCC[C@H]2O	ZINC01765796
C[C@H](C(=O)NCCC(=O)[O-])Oc1cccc(c1)Br	ZINC01787360
C[C@@H](C(=O)NCC(=O)[O-])SC(=O)c1cccs1	ZINC01846079
CCNS(=O)(=O)c1ccc(c(c1)Cl)Cl	ZINC01865424
c1ccc2c(c1)c3ccccc3[nH]2	ZINC01866749
COCCC/N=C\1/C(C(=O)N[C@H](S1)c2cccc(c2)[N+](=O)[O-])C#N	ZINC01872262
c1cc[n+](cc1)[C@H](CO)[C@@H](CO)I	ZINC01873441
Cc1c(sc2c1c(ncn2)NCC(C)C)C	ZINC01972870
c1cc(c2c3c1C[C@@H]4[C@H]5[C@]3(CC[NH+]4Cc6ccoc6)[C@@H](O2)CCC5)O	ZINC02004262
c1cc(sc1)[C@@H](CC(C(F)(F)F)(C(F)(F)F)O)O	ZINC02009495
CC[C@@H](C1CCCCC1)C(=O)[O-]	ZINC02036274
c1ccc(cc1)[C@H]2c3ccccc3OC2=O	ZINC02042129
CC1=CC[C@H](C1(C)C)CC(=O)[O-]	ZINC02045475
c1ccc(cc1)[C@@]2(C(=O)NC(=O)N2)c3ccc(cc3)Cl	ZINC02048546
c1cc2c(cc1Br)c(nc(n2)Cl)N	ZINC02075095
c1(c(non1)N)C2=NOC(=NO2)c3c(non3)N	ZINC02075448
Cc1cc2c(c(c(c(=O)o2)C)C)c(c1)O[C@H](C)C(=O)NCCC(=O)[O-]	ZINC02096593
Cc1c(c(=O)oc2c1ccc(c2C)O[C@H](C)C(=O)NCCC(=O)[O-])C	ZINC02097134
CC[NH+](CC)CCCC[NH3+]	ZINC02146716
CC[C@@H](CO)NC(=O)OCC	ZINC02159801
c1cc2ccc(c3c2c(c1)CC3)N	ZINC02168057
CCOc1ccc(cc1)[C@H]2c3c(=O)c4ccccc4oc3C(=O)N2C	ZINC02238955
Cc1cccc(c1)N[C@H]2C(=O)N(C(=O)S2)CCC(=O)[O-]	ZINC02318582
c1cc2c(c3c1nc(c(n3)Cl)Cl)nsn2	ZINC02365627
c1cc(c(cc1C(F)(F)F)CC(=O)[O-])Cl	ZINC02382128
c1ccc(c(c1)C(=O)[O-])NC=C2CCCCC2=O	ZINC02395731
Cc1ccc(cc1)CNC(=O)N[C@@H](Cc2ccccc2)C(=O)OC	ZINC02407651
CC[C@@H](C=O)P(=O)(OCC)OCC	ZINC02440825
C[NH+](C)CCCN=c1c2ccccc2oc(c1N)O	ZINC02470286
Cc1ccc(cc1)[C@H](c2ccccc2C)NC(=O)N	ZINC02472312
c1ccc(cc1)C2(C(=O)NC(=O)N2)c3ccccc3	ZINC02510358
CCc1cccc2c1[nH]cc2	ZINC02516806
c1ccc2c(c1)c(c[nH]2)CCNC(=O)CCC(=O)[O-]	ZINC02557704
CC(=O)Cc1ccc(c(c1)Cl)Cl	ZINC02558079
c1nc(c(c(n1)Cl)Br)Cl	ZINC02558608
CC(C)[NH+](CCCCC[NH3+])C(C)C	ZINC02563372
Cc1c(c(nc(n1)N)C(F)(F)F)Br	ZINC02565661
C[NH2+]CCCCCC[NH2+]C	ZINC02567990
c1cc(c(c(c1)Cl)CCO)Cl	ZINC02570138
Cc1cccc(c1Cl)C(=O)[O-]	ZINC02571853
CC(C)[NH2+]CCCCC[NH3+]	ZINC02572251
c1ccc2c(c1)n3c(s2)nnc3SCC(=O)NCC(F)(F)F	ZINC02643380
Cc1ccc(cc1C(=O)[O-])S(=O)(=O)N(C)Cc2ccccc2	ZINC02685033
c1ccc(cc1)/C=N/NC(=O)c2c3c([nH]n2)CCCC3	ZINC02685796
CC(C)C[C@@H](C(=O)OC)NC(=O)C(Cl)(Cl)Cl	ZINC02739631
Cc1cc2nc(cc(n2n1)C(F)F)C(F)F	ZINC02744073
CCOC(=O)[C@](CC(=O)Nc1cccc(c1C)C)(C(F)(F)F)O	ZINC02770044
COc1cc(c(cc1OC)OC)/C=N/NC(=O)C2CC2	ZINC02780124
CO[C@H](CC(=O)OC)C(=O)OC	ZINC02835847
c1cc(cc(c1)Br)/C=C/2\C(=O)NC(=O)N=C2[O-]	ZINC02842688
c1cc(sc1)c2c(nnn2c3c(non3)N)C(=O)[O-]	ZINC02847150
C=CCn1c(nnc1SCc2[nH]c3ccccc3n2)c4ccco4	ZINC02860901
CCCCNc1c2cc(sc2ncn1)C	ZINC02927752
c1cc2c(cc1Cl)C=C3C(=O)NC(=O)N[C@@]3(O2)O	ZINC03013275
CCOC(=O)[C@@H]([C@H](c1ccc(cc1)N)O)NC(=O)C	ZINC03040526
CC(C)(C)NC(=O)C(=O)N/N=C/c1ccc(c(c1)OC)OC	ZINC03057914
CCN(CC)C(=O)C(=O)N/N=C/c1ccc(c(c1)OC)OC	ZINC03058094
Cc1c(cco1)COC(=O)c2ccc(cc2)[N+](=O)[O-]	ZINC03091240
c1ccc(cc1)C[C@H]2CCCC2=O	ZINC03124980
c1ccc(cc1)c2c(c(nnc2c3ccccc3)NCCO)C#N	ZINC03126171
CC(=O)N1C[C@H]2[C@@H](c3ccccc3C=C2C(=O)C1)c4ccccc4	ZINC03131412
CCOC(=O)[C@@](C(F)(F)F)(NC(=O)c1ccccc1)O	ZINC03138016
Cc1c(c2nc(c3ccccc3n2n1)Cl)C=O	ZINC03163860
Cc1ccc(cc1)C(=O)C[n+]2ccc(cc2)Cc3ccccc3	ZINC03176776
c1c(c2c(c(c1Cl)Cl)C(=O)C(=O)N2)Cl	ZINC03180608
COc1ccccc1NC[C@H](COc2ccccc2)O	ZINC03194940
c1ccc2c(c1)c(c[nH]2)/C=N/NC(=O)c3c4c([nH]n3)CCC4	ZINC03209151
Cc1ccc(cc1)C2(C(=O)NC(=O)N2)c3ccc(cc3)C	ZINC03222749
c1cc(ccc1/C=C/C(=O)OC/C=C/Cl)[N+](=O)[O-]	ZINC03252794
C[C@@]1(CC1(Cl)Cl)C(=O)NC(=S)N(CCO)c2ccccc2	ZINC03262894
c1ccc2c(c1)c(n(c(=S)n2)Cc3ccc(cc3)Cl)[O-]	ZINC03273208
c1ccc2c(c1)c(nc(n2)Cl)NC3CC3	ZINC03304614
c1ccc(cc1)CN(CCO)C(=S)NC(=O)C2CC2	ZINC03307107
Cc1c(cc(cc1CCl)C(=O)[O-])CCl	ZINC03313212
CCNc1c2c3c(sc2nc(n1)C)CCCC3	ZINC03320009
c1cnc(nc1)SCC(=O)N2CCCCCC2	ZINC03320544
c1ccc2c(c1)n3c(s2)nnc3SCC(=O)NC4CCCC4	ZINC03332188
CC(C)(C)C(=O)COC(=O)c1ccc(c(c1)OC)OC	ZINC03342051
c1ccc(cc1)CN2C(=O)C(=O)N(C2=O)CC(=O)N3CCOCC3	ZINC03359532
Cc1cc(c(n1Cc2ccccc2)C)C(=O)C[n+]3ccc(cc3)N(C)C	ZINC03423395
CCc1cccc2c1[nH]cc2/C=N/OCC	ZINC03434615
CCOc1ccc(cc1OC)/C=N/NC(=O)Cc2ccccc2	ZINC03506116
C=CCn1c(nnc1SCC(=O)NC2CC2)c3ccccc3	ZINC03563045
c1c(cc2c3c1CCCN3CCC2)O	ZINC03593534
C[NH+]1CCC[C@]2(C1)CCCc3c2cccc3	ZINC03593769
c1cc2c(cc1C(F)(F)F)nc3c(n2)nc(nc3[O-])[O-]	ZINC03634637
c1ccc(cc1)n2c3cc(ccc3nc-4ccc(=O)cc24)N	ZINC03848524
c1ccc2c(c1)C(=O)c3cccc(c3C2=O)N	ZINC03850741
c1ccc2c(c1)C(=O)c3ccc(cc3C2=O)CO	ZINC03861620
c1ccc2c(c1)C(=O)c3ccc(cc3C2=O)N	ZINC03874029
c1ccc2c(c1)C(=O)c3cccc(c3C2=O)O	ZINC03875850
COc1ccc2c3c1CCCN3CCC2	ZINC03877943
CC[C@H](CC[C@@]1(CCC(=C[C@@H]1C)C)C)O	ZINC03882000
c1ccc(cc1)Nc2ccc(cc2N)[N+](=O)[O-]	ZINC03886933
c1cc(ccc1Nc2ccc(cc2N)[N+](=O)[O-])F	ZINC03887436
c1c(cc(c2c1[nH]c(=S)[nH]2)Cl)Cl	ZINC03887547
Cc1c(n(c2c1c(ncn2)N)c3ccc(cc3)Cl)C	ZINC03888794
c1ccc(c(c1)N)SCc2ccsc2	ZINC03888966
c1ccc2c(c1)C(=O)c3ccc(cc3C2=O)F	ZINC03896048
c1ccc2c(c1)C(=O)c3ccc(cc3C2=O)O	ZINC03896782
Cc1c(cccc1Cl)NC(=O)[C@H](c2ccccc2)O	ZINC04020029
CCCC[N+]1(CC[C@@]23C=C[C@@H](C[C@@H]2Oc4c3c(ccc4OC)C1)O)C	ZINC04026621
COc1cnc(nc1N2CCCC2)c3ccccc3	ZINC04060816
COc1cnc(nc1N2CCCCC2)c3ccccc3	ZINC04060817
COc1ccc(cc1)NC(=O)c2ccc(s2)[N+](=O)[O-]	ZINC04069859
Cc1ccc(cc1)N([C@@H]2CS(=O)(=O)C=C2)C(=O)c3ccncc3	ZINC04071096
C[C@]12CCC(=O)C=C1C=C[C@@H]3[C@H]2CC[C@]4([C@H]3CC[C@@]45CCC(=O)O5)C	ZINC04073909
c1ccc2c(c1)C[C@H]3C(=O)N(C(=O)N3C2)c4ccc5c(c4)OCCO5	ZINC04081983
c1ccc2c(c1)C(=O)c3ccc(cc3C2=O)C=O	ZINC04088117
COc1ccc(cc1)C(=O)C[C@@](C(=O)OC)(C(F)(F)F)O	ZINC04099252
C[n+]1ccccc1/C=C/c2cc(ccc2O)Br	ZINC04134394
C[C@H]1C[C@H]2CC(=O)[C@H]3CCC[NH+]4[C@]3(C1)[C@@H]2CCC4	ZINC04166548
c1ccc(c(c1)NC(=O)c2ccc(s2)[N+](=O)[O-])SCCC#N	ZINC04176923
COc1cccc(c1)[C@H]2C3=C(CCCC3=O)Nc4n2ncn4	ZINC04180784
CC(C)(C#Cc1ccc(s1)C(=O)N2CCC[C@H]2C(=O)[O-])O	ZINC04196124
CCOC(=O)N[C@@]1(/C(=C(/[O-])\OC)/C(=NC1=O)C)C(F)(F)F	ZINC04196396
c1ccc(cc1)n2cc(c(n2)c3ccc(cc3)F)C[NH3+]	ZINC04218572
COc1ccc(cc1OC)C(=O)NNC(=O)CCl	ZINC04218988
COC(=O)c1cc2c3ccccc3c(cc2[nH]1)F	ZINC04237889
C/C=N/NC(=O)c1cc(ccc1O)Br	ZINC04263292
c1cc(ccc1c2c(nnn2c3c(non3)N)C(=O)[O-])F	ZINC04281560
CC1(CC1)c2ccc(cc2)C(=O)[O-]	ZINC04298600
[H]/N=C(\c1c(cccc1Cl)Cl)/[C@H](C#N)C(=O)C	ZINC04301575
c1cc(oc1)/C=N/NC(=O)c2c3c([nH]n2)CCCC3	ZINC04312213
Cc1ccc(cc1)NC[C@H](COc2ccc(cc2)OC)O	ZINC04331436
Cc1ccc2c(c1)C(=O)c3cc(ccc3C2=O)N	ZINC04360390
CN(C)c1ccc2c(c1)[n+](c3cc(ccc3n2)N)c4ccccc4	ZINC04366006
Cc1ccccc1[n+]2c3cc(c(cc3nc4c2cc(c(c4)C)N)C)N	ZINC04366134
CCOC(=O)CNc1ccccc1[N+](=O)[O-]	ZINC04366461
Cn1c2c(cn1)c(nc(n2)N3CCCC3)NC4CCCCC4	ZINC04374916
Cn1c2c(cn1)c(nc(n2)N3CCCC3)N4CCCCC4	ZINC04375012
C[C@@H]([C@H](c1ccccc1)O)/N=C/c2ccccc2	ZINC04419464
c1cc(ccc1/C=N/NC(=O)c2c3c([nH]n2)CCC3)F	ZINC04427624
Cc1cc(c2c3c(c(=O)[nH]c(n3)[O-])sc2n1)C(F)(F)F	ZINC04451200
Cc1c2c(n[nH]1)OC(=C([C@@]23C[C@@H]([NH+](C[C@@H]3C)C)C)C#N)N	ZINC04453439
[H]/N=C/1\C(=O)N(C(=O)N1c2ccc(cc2)C(=O)OCC)c3ccccc3	ZINC04476977
Cc1nc2n(n1)[C@@H](C3=C(N2)C[C@H](CC3=O)C)c4cc(cc(c4)F)F	ZINC04488253
C[NH+]1Cc2c3ccccc3ccc2OC1	ZINC04502525
COc1cc(cc(c1OC)OC)C2=N/C(=C\c3cccs3)/C(=O)O2	ZINC04507616
c1ccc(cc1)n2c3ccccc3c(=O)c4c2cccc4	ZINC04522397
c1c(c2c(c(c1Cl)Cl)[nH]c(=O)o2)Cl	ZINC04536395
CCCc1cc(c(cc1O)O)c2c(c[nH]n2)c3ccc(o3)C(=O)NN	ZINC04555680
Cc1ccc(cc1)N2C[C@@H](CC2=O)C(=O)Oc3ccc(cc3)C	ZINC04571980
CCN1C(=O)/C(=C\c2ccc(cc2)[N+](=O)[O-])/SC1=S	ZINC04579056
CCCCN1C(=O)/C(=C\c2ccc(cc2)[N+](=O)[O-])/SC1=S	ZINC04579126
COc1cc(cc(c1OC)OC)C2=N/C(=C\c3cccnc3)/C(=O)O2	ZINC04588166
CCOC(=O)c1cnc(nc1N2CCCCC2)SC	ZINC04595763
CC[N+]1(Cc2c(c(c3ccccc3c2c4ccccc4)Cl)C1)CC	ZINC04610678
c1ccc(cc1)/C=N/N=C/2\NC(=O)[C@H](S2)CC(=O)[O-]	ZINC04610887
CCOC(=O)O[C@H]1CCC[C@H](C1)OC(=O)O	ZINC04620608
c1ccc(cc1)c2[nH]c(c(n2)c3ccccn3)c4ccccn4	ZINC04622505
C[C@H]1CCc2c(sc3c2c(=O)[nH]c(=S)[nH]3)C1	ZINC04626240
C1CCCc2c(c3c(=O)[nH]c(=S)[nH]c3s2)CC1	ZINC04626243
COc1ccccc1SCc2cc(=O)[nH]c3c2cccc3	ZINC04626506
Cc1c2c(n[nH]1)OC(=C([C@]23CC[NH+](C[C@H]3C)C)C#N)N	ZINC04631579
c1cc2c(cc1C(=O)[O-])ncn2C3CCCCC3	ZINC04638824
Cc1c(c(n[nH]1)c2ccc(cc2O)O)c3ccc(cc3)OC	ZINC04641406
CCOc1ccc(cc1)/C=C\C(=O)Nc2nc(cs2)C	ZINC04646399
c1ccc(cc1)C(=O)O[C@@H]2CCCC[C@H]2O	ZINC04648755
c1c(cc(c(c1C(=O)[O-])F)Cl)Cl	ZINC04648800
Cc1cc(c(n1c2ccncc2)C)/C=C(\C#N)/c3ccccc3	ZINC04688380
COc1cc(cc(c1OC)OC)C2=N/C(=C\c3ccccc3)/C(=O)O2	ZINC04692925
Cc1c(c(nc(n1)N2CCCCC2)N3CCCCC3)[N+](=O)[O-]	ZINC04705780
Cc1ccc(c(c1)C)Nc2c(c(nc(n2)N)N)N=O	ZINC04707313
CS(=O)(=O)N(CC(=O)[O-])c1ccc(cc1)OCc2ccccc2	ZINC04741108
c1cc2c(c(c1)NC(=O)c3ccc(cc3Cl)[N+](=O)[O-])nsn2	ZINC04742603
CC(=O)N1CC[C@]23c4cccc(c4N=C2CCC[C@H]3C1)OC	ZINC04744175
C[C@H](CC[C@@H]1CCC=CC1)O	ZINC04748363
c1ccc2c(c1)C(=O)c3ccc(cc3C2=O)NC=O	ZINC04748410
c1ccc(cc1)[C@@]2(C(=O)NC(=O)N2)C3=CCCCC3	ZINC04748489
COC(=O)c1cc(=O)[nH]c2c1cc(cc2)Br	ZINC04754391
C[C@H]1C[C@]([C@@H](C[NH+]1C)C)(CC#N)c2ccccc2	ZINC04763958
C[C@]1(C2(CCCCC2)OC(=O)N1Nc3ccc(cc3)F)O	ZINC04779402
CC[n+]1c(ccc2c1cccc2)/C=C/c3ccccc3O	ZINC04792462
c1ccc(cc1)N2C(=O)C[C@@H](C2=O)Sc3ccc(cc3)[N+](=O)[O-]	ZINC04795898
c1ccc2c(c1)C(=O)c3cc(c(cc3C2=O)N)N	ZINC04824633
C[C@H]1CCCC([C@]1(C#C[C@@H](C)O)O)(C)C	ZINC04829851
c1ccc(cc1)[C@@H]2OC[C@@H]3[C@@H](O2)[C@@H]([C@@H](CO3)O)O	ZINC04831504
COc1cccc(c1)C(=O)Nc2ccc(cc2O)[N+](=O)[O-]	ZINC04833129
c1ccc2c(c1)c(c(c(=O)o2)[N+](=O)[O-])Nc3ccccc3N	ZINC04859528
CCOC(=O)CN1C(=S)NC(C[C@@]1(C)O)(C)C	ZINC04863124
c1ccc(cc1)C2=NN([C@](C2)(C(F)(F)F)O)C(=O)c3cccs3	ZINC04866196
CC1=NN([C@](C1)(c2ccccc2)O)C(=O)c3cccs3	ZINC04867578
c1ccc2c(c1)C(=O)c3ccc(cc3C2=O)NCCO	ZINC04891102
CC[C@@H](C)OC(=O)[C@H](C)OC(=O)[C@@H](C)O	ZINC04896295
c1cc(ccc1CC(=O)[O-])NC(=O)Cc2ccc(cc2)Cl	ZINC04913274
COc1ccccc1C2(CCCCC2)O	ZINC04918167
c1cc(c(nc1)Cl)NC(=O)Nc2ccc(cc2)[N+](=O)[O-]	ZINC04927497
c1ccc(cc1)Cn2cccc(c2=O)C(=O)Nc3ccccc3Cl	ZINC04940217
c1ccc(cc1)Cn2cccc(c2=O)C(=O)Nc3cc(ccc3F)F	ZINC04940272
Cc1ccc(cc1)Cn2cccc(c2=O)C(=O)Nc3ccccc3	ZINC04940362
Cc1ccc(cc1)Cn2cccc(c2=O)C(=O)Nc3ccccc3F	ZINC04940369
c1cc(ccc1C(=O)NC[C@@H]2COC3(O2)CCCCC3)[N+](=O)[O-]	ZINC04941201
c1ccc(cc1)N(c2ccccc2)c3[nH]c(=O)[nH]c(=O)[nH+]3	ZINC04946864
CCOC(=O)C1=C(O[C@]2([C@@]1(C(=O)c3c2cccc3)O)O)C(F)(F)F	ZINC04949688
Cc1ccc2c(c1)[C@@H]([C@H]3COC(=O)[C@@H]3O2)c4ccccc4	ZINC04962723
C1CCC2(CC1)[C@@H](C3(CCCCC3)NC2=O)O	ZINC04983843
CC1=NN([C@](C1)(C)O)C(=O)c2ccc(cc2)Cl	ZINC04985087
CCCSc1c(c2c(s1)c([nH]c(=O)n2)[O-])C#N	ZINC04987648
c1ccc(c(c1)/C=C/C[NH+]2CCC(CC2)O)[N+](=O)[O-]	ZINC04988240
c1cc(sc1)[C@@]2(C(=O)NC(=O)N2)c3ccsc3	ZINC04991189
c1ccc(cc1)[C@@]2(C(=O)NC(=O)N2)c3ccsc3	ZINC04991217
CCOC[C@@H](CNc1ccccc1)O	ZINC04992651
Cc1cc2c(ncnc2s1)NC3CCCC3	ZINC05001017
Cc1ccc(cc1)N2C(=O)C[C@H](C2=O)NNc3ccc(cc3)[N+](=O)[O-]	ZINC05013158
C1CCC/C(=C\CC1)/C(=O)[O-]	ZINC05029928
c1ccc2c(c1)[C@]34CC[NH+]5[C@@H]3C[C@@H]6[C@@H](C5)CCO[C@@H]7[C@@H]6[C@@H]4N2C(=O)C7	ZINC05049463
